Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,is_dnf,Description,Genres_Enriched,All_Tags
17378527,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,"Stiefvater, Maggie",,545424984.0,9780545424981.0,5,Scholastic Press,Hardcover,439.0,2016.0,2016.0,2018/01/01,2020/02/05,,,read,,,,1,0,False,"The fourth and final installment in the spellbinding series from the irrepressible, #1 New York Times bestselling author Maggie Stiefvater. All her life, Blue has been warned that she will cause her true love's death. She doesn't believe in true love and never thought this would be a problem, but as her life becomes caught up in the strange and sinister world of the Raven Boys, she's not so sure anymore. In a starred review for Blue Lily, Lily Blue, Kirkus Reviews declared: ""Expect this truly one-of-a-kind series to come to a thundering close.""",Young Adult Fiction,|Young Adult Fiction
8130423,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,,,4,Disney Hyperion,Kindle Edition,361.0,2009.0,2008.0,,2023/10/17,,,read,,,,0,0,False,"When demonic cheerleaders invade his high school, Percy Jackson hurries to Camp Half Blood, from whence he and his demigod friends set out on a quest through the Labyrinth, while the war between the Olympians and the evil Titan lord Kronos draws near","Animals, Mythical","|Animals, Mythical"
16248223,The Ghost Bride,Yangsze Choo,"Choo, Yangsze",,62227327.0,9780062227324.0,4,William Morrow,Hardcover,368.0,2013.0,2013.0,2023/10/16,2023/10/07,read-2023,read-2023 (#43),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
59807966,"A Restless Truth (The Last Binding, #2)",Freya Marske,"Marske, Freya",,1250788919.0,9781250788917.0,4,Tor Books,Hardcover,388.0,2022.0,2022.0,2023/10/15,2022/03/10,"romance, read-2023","romance (#39), read-2023 (#42)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2023","romance, read-2023|romance, read-2023"
197522481,"Skip and Loafer, Vol. 9",Misaki Takamatsu,"Takamatsu, Misaki","高松美咲, Nicole Frasik, T. Campbell, Vanessa Satone, Hanase Qi, Danielle King, Brennan Thome, Shanti Whitesides",,9798888437698.0,4,Seven Seas,Paperback,184.0,2024.0,2024.0,2023/09/30,2023/09/29,"mangas, read-2023","mangas (#123), read-2023 (#38)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
58662507,"Nona the Ninth (The Locked Tomb, #3)",Tamsyn Muir,"Muir, Tamsyn",,1250854113.0,9781250854117.0,5,Tordotcom,Hardcover,480.0,2022.0,2022.0,2023/06/26,2023/05/26,"read-2023, favorites","read-2023 (#14), favorites (#9)",read,"nona i love you <3<br/>this book is hilarious and heartbreaking. i can’t wait for the last book (even though i’m not ready for this to be over!!), every part of this entire series so far has driven me insane.",,,1,0,False,Descrição não disponível (API 404),"read-2023, favorites","read-2023, favorites|read-2023, favorites"
63035432,"The Chalice of the Gods (Percy Jackson and the Olympians: The Senior Year Adventures, #1)",Rick Riordan,"Riordan, Rick",,1368098177.0,9781368098175.0,4,Disney Hyperion,Hardcover,288.0,2023.0,2023.0,2023/10/01,2023/04/28,read-2023,read-2023 (#36),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
125078067,"Skip and Loafer, Vol. 8",Misaki Takamatsu,"Takamatsu, Misaki","高松美咲, Nicole Frasik, T. Campbell, Vanessa Satone, Hanase Qi, Danielle King, Shanti Whitesides, Melanie Ujimori, Jules Valera, Brennan Thome, John Ramirez, J.P. Sullivan, Julie Davis, Adam Arnold, Jason DeAngelis",,9798888430316.0,4,Seven Seas,Paperback,184.0,2023.0,2023.0,2023/09/29,2023/09/29,"mangas, read-2023","mangas (#122), read-2023 (#37)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
30256105,"The Last of August (Charlotte Holmes, #2)",Brittany Cavallaro,"Cavallaro, Brittany",,62398946.0,9780062398949.0,4,HarperCollins,Hardcover,317.0,2017.0,2017.0,2022/01/12,2022/01/11,read-2022,read-2022 (#3),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
23272028,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,62398903.0,9780062398901.0,4,Katherine Tegen Books,Hardcover,336.0,2016.0,2016.0,2022/01/11,2021/09/22,read-2022,read-2022 (#2),read,i’ve unlocked a new obsession i love this book,,,2,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
44033470,The Sword of Kaigen,M.L. Wang,"Wang, M.L.",,172019386.0,9781720193869.0,5,Independently Published,Paperback,631.0,2019.0,2019.0,2021/06/16,2020/12/15,"read-2021, favorites","read-2021 (#75), favorites (#5)",read,i just want to say i read this book almost one year ago and today i still cried thinking about it. ,,,1,0,False,Descrição não disponível (API 404),"read-2021, favorites","read-2021, favorites|read-2021, favorites"
18080906,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,7445725.0,9780007445721.0,4,Harper Voyager,Kindle Edition,819.0,2012.0,1996.0,2023/08/02,2023/07/24,read-2023,read-2023 (#33),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
60099660,If You Could See the Sun,Ann Liang,"Liang, Ann",,1335915842.0,9781335915849.0,4,Inkyard Press,Hardcover,346.0,2022.0,2022.0,2022/12/31,2023/07/28,read-2022,read-2022 (#63),read,,,,2,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
63030574,"Skip and Loafer, Vol. 7",Misaki Takamatsu,"Takamatsu, Misaki",Nicole Frasik,1685794955.0,9781685794958.0,4,Seven Seas,Paperback,184.0,2023.0,2022.0,2023/07/21,2023/07/21,"mangas, read-2023","mangas (#121), read-2023 (#32)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
60610654,"Skip and Loafer, Vol. 6",Misaki Takamatsu,"Takamatsu, Misaki",Nicole Frasik,1638587892.0,9781638587897.0,4,Seven Seas,Paperback,184.0,2022.0,2021.0,2023/07/21,2023/07/21,"mangas, read-2023","mangas (#120), read-2023 (#31)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
59629924,"Skip and Loafer, Vol. 5",Misaki Takamatsu,"Takamatsu, Misaki",Nicole Frasik,1638583714.0,9781638583714.0,4,Seven Seas,Paperback,184.0,2022.0,2021.0,2023/07/21,2023/07/20,"mangas, read-2023","mangas (#119), read-2023 (#30)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
59144156,"Skip and Loafer, Vol. 4",Misaki Takamatsu,"Takamatsu, Misaki",,1638582033.0,9781638582038.0,4,Seven Seas,Paperback,184.0,2022.0,2020.0,2023/07/20,2023/07/20,"mangas, read-2023","mangas (#118), read-2023 (#29)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
59144154,"Skip and Loafer, Vol. 3",Misaki Takamatsu,"Takamatsu, Misaki","高松美咲, Nicole Frasik, T. Campbell",1638581169.0,9781638581161.0,4,Seven Seas,Paperback,184.0,2022.0,2020.0,2023/07/20,2023/07/19,"mangas, read-2023","mangas (#117), read-2023 (#28)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
57492148,"Skip and Loafer, Vol. 2",Misaki Takamatsu,"Takamatsu, Misaki",,1648276210.0,9781648276217.0,4,Seven Seas,Paperback,184.0,2021.0,2019.0,2023/07/19,2023/07/18,"mangas, read-2023","mangas (#116), read-2023 (#27)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
56986485,"Skip and Loafer, Vol. 1",Misaki Takamatsu,"Takamatsu, Misaki","Nicole Frasik, T. Campbell",1648275885.0,9781648275883.0,4,Seven Seas,Paperback,200.0,2021.0,2019.0,2023/07/18,2022/11/21,mangas,mangas (#114),read,,,,1,0,False,Descrição não disponível (API 404),mangas,mangas|mangas
60522028,"Sasaki and Miyano, Vol. 6",Shou Harusono,"Harusono, Shou",Leighann Harvey,1975341929.0,9781975341923.0,4,Yen Press,Paperback,146.0,2022.0,2020.0,2022/01/30,2022/01/30,"mangas, read-2022","mangas (#105), read-2022 (#22)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
59418309,"Sasaki and Miyano, Vol. 5",Shou Harusono,"Harusono, Shou",,1975341902.0,9781975341909.0,4,Yen Press,Paperback,130.0,2022.0,2019.0,2022/01/30,2022/01/29,"mangas, read-2022","mangas (#104), read-2022 (#21)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
61991400,"Sasaki and Miyano, Vol. 7",Shou Harusono,"Harusono, Shou",,1975341945.0,9781975341947.0,4,Yen Press,Paperback,178.0,2023.0,2020.0,2022/01/30,2022/01/30,"mangas, read-2022","mangas (#106), read-2022 (#23)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
64007898,"Sasaki and Miyano, Vol. 8",Shou Harusono,"Harusono, Shou",Leighann Harvey,1975361032.0,9781975361037.0,4,Yen Press,Paperback,146.0,2023.0,2021.0,2022/01/30,2022/01/30,"mangas, read-2022","mangas (#107), read-2022 (#24)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
58283080,"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,"Bailey, Tessa",,63045699.0,9780063045699.0,4,Avon,Paperback,353.0,2022.0,2022.0,2023/07/14,2023/07/13,"read-2023, romance","read-2023 (#23), romance (#67)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2023, romance","read-2023, romance|read-2023, romance"
55659629,"It Happened One Summer (Bellinger Sisters, #1)",Tessa Bailey,"Bailey, Tessa",,63045656.0,9780063045651.0,4,Avon,Paperback,397.0,2021.0,2021.0,2023/07/13,2023/05/31,"romance, read-2023","romance (#62), read-2023 (#22)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2023","romance, read-2023|romance, read-2023"
123272450,"My Dear Detective: Mitsuko’s Case Files, Vol. 1",Natsumi Ito,"Ito, Natsumi",,1960186000.0,9781960186003.0,4,Omoi,Kindle Edition,0.0,2023.0,2021.0,2023/06/18,2023/06/18,"mangas, read-2023","mangas (#115), read-2023 (#15)",read,"i NEED people to read this manga!! mitsuko and saku are the funniest detective/assistant duo and i love their relationship with all my heart. the art is so stunning! though the mysteries are short (usually one to three chapters) they are captivating and fun to read! the story is funny and light but also very touching at times. i’m so obsessed with it, i recommend it to everyone!!",,,1,0,False,Descrição não disponível (API 404),"mangas, read-2023","mangas, read-2023|mangas, read-2023"
53914936,"Act Your Age, Eve Brown (The Brown Sisters, #3)",Talia Hibbert,"Hibbert, Talia",,62941275.0,9780062941275.0,4,Avon,Paperback,377.0,2021.0,2021.0,2021/05/05,2021/05/03,"read-2021, romance","read-2021 (#64), romance (#3)",read,eve and jacob’s romance was so cute! they were funny and the love they had for each other could be felt through the pages.,,,2,0,False,Descrição não disponível (API 404),"read-2021, romance","read-2021, romance|read-2021, romance"
34325090,"I Was Born for This (I Was Born for This, #1)",Alice Oseman,"Oseman, Alice",,8244103.0,9780008244101.0,5,Harper Collins Children's Books,Kindle Edition,396.0,2018.0,2018.0,2019/01/01,2018/11/22,favorites,favorites (#10),read,,,,1,0,False,Descrição não disponível (API 404),favorites,favorites|favorites
67409685,"Boa garota nunca mais (Manual de assassinato para boas garotas, #3)",Holly  Jackson,"Jackson, Holly",Karoline Melo,6555604417.0,9786555604412.0,4,Intrínseca,Paperback,496.0,2023.0,2021.0,2023/07/02,2022/11/07,read-2023,read-2023 (#18),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
58662978,"As Yet Unsent (The Locked Tomb, #2.5)",Tamsyn Muir,"Muir, Tamsyn",,,,4,Tor.com,ebook,24.0,2022.0,2021.0,2023/06/26,2023/06/27,read-2023,read-2023 (#17),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
53465671,"The Mysterious Study of Doctor Sex (The Locked Tomb, #0.5)",Tamsyn Muir,"Muir, Tamsyn",,,,4,Tor Books,ebook,28.0,2020.0,2020.0,2023/06/26,2023/06/26,read-2023,read-2023 (#16),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
63028719,"The Sun and the Star (The Nico di Angelo Adventures, #1)",Rick Riordan,"Riordan, Rick",Mark Oshiro,1368081347.0,9781368081344.0,4,Disney Hyperion,Kindle Edition,480.0,2023.0,2023.0,2023/05/14,2022/09/30,read-2023,read-2023 (#9),read,,,,1,0,False,Descrição não disponível (API 404),read-2023,read-2023|read-2023
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,545424925.0,9780545424929.0,5,Scholastic Press,Hardcover,409.0,2012.0,2012.0,2018/01/01,2018/11/22,,,read,,,,2,0,False,"The first book in Maggie Stiefvater's #1 New York Times bestselling series The Raven Cycle, now gorgeously illustrated as a graphic novel! Blue Sargent comes from a family of psychics. Only, she has never had the same clairvoyant abilities they had and has always felt too ordinary within the magic that surrounded her. Enter Gansey, a rich student from Aglionby, the town’s all-boys private school teeming with wealth, privilege, and trouble. Blue's always made it a point to stay away from its students, the Raven Boys. But when Gansey asks her to join him and three other Raven Boys on his quest to find a long-forgotten Welsh king rumored to be sleeping beneath the mountains of their quiet Virginia town, Blue doesn’t hesitate. She jumps at the chance to finally be a part of something real and full of magic, a world she was born into yet one that always stood just out of reach. Soon enough, she’s swept into a strange and shifting world woven into theirs, one far more dangerous than anything they could have dreamt up. Now reimagined as a stunning full-color graphic novel adapted by Stephanie Williams and illustrated by Sas Milledge, The Raven Boys unravels a thrilling plot around a cast of characters impossible to forget.",Young Adult Fiction,|Young Adult Fiction
59365783,"Fence, Vol. 5: Rise",C.S. Pacat,"Pacat, C.S.",Johanna the Mad,1684158435.0,9781684158430.0,4,BOOM!Box,Paperback,112.0,2022.0,2022.0,2023/04/05,2022/04/15,"comics, read-2023","comics (#35), read-2023 (#8)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2023","comics, read-2023|comics, read-2023"
60399181,"The World We Make (Great Cities, #2)",N.K. Jemisin,"Jemisin, N.K.",,35651269.0,9780356512693.0,5,Orbit,Hardcover,357.0,2022.0,2022.0,2022/12/13,2022/04/11,read-2022,read-2022 (#62),read,"this entire series just might be one of my favorite things in fantasy! i’m obsessed with it, not enough words to describe how much i loved reading this!!",,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
57899793,All My Rage,Sabaa Tahir,"Tahir, Sabaa",,593202341.0,9780593202340.0,5,Razorbill,Hardcover,376.0,2022.0,2022.0,2022/12/04,2022/03/07,read-2022,read-2022 (#61),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
54756850,"Delilah Green Doesn't Care (Bright Falls, #1)",Ashley Herring Blake,"Blake, Ashley Herring",,593336402.0,9780593336403.0,4,Berkley,Paperback,375.0,2022.0,2022.0,2022/12/01,2021/12/30,"romance, read-2022","romance (#32), read-2022 (#60)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2022","romance, read-2022|romance, read-2022"
59365195,"Bloodmarked (The Legendborn Cycle, #2)",Tracy Deonn,"Deonn, Tracy",,1534441638.0,9781534441637.0,5,Simon & Schuster Books for Young Readers,Hardcover,576.0,2022.0,2022.0,2022/11/26,2021/05/06,read-2022,read-2022 (#58),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
31373240,"Greywaren (Dreamer Trilogy, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,1338188410.0,9781338188417.0,5,Scholastic Press,Kindle Edition,336.0,2022.0,2022.0,2022/10/20,2021/05/19,read-2022,read-2022 (#56),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
55648820,Seven Days in June,Tia Williams,"Williams, Tia",,,,4,Grand Central Publishing,Hardcover,336.0,2021.0,2021.0,2022/09/30,2022/07/07,"romance, read-2022","romance (#45), read-2022 (#55)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2022","romance, read-2022|romance, read-2022"
58884661,"Blue Period, Vol. 8",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646512928.0,9781646512928.0,4,Kodansha Comics,Paperback,208.0,2022.0,2020.0,2021/03/10,2021/02/18,"mangas, read-2021","mangas (#62), read-2021 (#46)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
60506933,"Blue Period, Vol. 9",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646513959.0,9781646513956.0,4,Kodansha Comics,Paperback,198.0,2022.0,2021.0,2021/08/11,2021/04/18,"mangas, read-2021","mangas (#87), read-2021 (#88)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
61048568,"Blue Period, Vol. 10",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646513967.0,9781646513963.0,5,Kodansha Comics,Paperback,216.0,2022.0,2021.0,2021/08/16,2021/08/11,"mangas, read-2021","mangas (#88), read-2021 (#96)",read,yotasuke’s character development was incredible and it made me cry!!,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
61048553,"Blue Period, Vol. 11",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646515668.0,9781646515660.0,5,Kodansha Comics,Paperback,200.0,2022.0,2021.0,2021/09/22,2021/08/18,"mangas, read-2021","mangas (#95), read-2021 (#102)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,1423101464.0,9781423101468.0,4,Hyperion Books for Children,Hardcover,361.0,2008.0,2008.0,2016/01/01,2020/05/20,,,read,,,,1,0,False,"When demonic cheerleaders invade his high school, Percy Jackson hurries to Camp Half Blood, from whence he and his demigod friends set out on a quest through the Labyrinth, while the war between the Olympians and the evil Titan lord Kronos draws near","Animals, Mythical","|Animals, Mythical"
60734818,"Manual de assassinato para boas garotas (Manual de assassinato para boas garotas, #1)",Holly  Jackson,"Jackson, Holly","Diego Magalhães, Karoline Melo",,,4, Intrínseca,Paperback,448.0,2022.0,2019.0,2022/09/19,2022/09/11,read-2022,read-2022 (#53),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
53446712,"The Oleander Sword (The Burning Kingdoms, #2)",Tasha Suri,"Suri, Tasha",,316538531.0,9780316538534.0,5,Orbit,Kindle Edition,513.0,2022.0,2022.0,2022/09/11,2022/01/30,"read-2022, favorites","read-2022 (#52), favorites (#7)",read,"it took me almost a month to finish this book and five hundred pages for this book to finish me.<br/><br/>the second book is almost never as good as the first, but the oleander sword is even better than its predecessor. the stakes are higher than ever, the plot is intense and takes many unpredictable turns, and you fall even more deeply in love with the characters as they are put through the war for the throne.<br/><br/>this book has such beautiful romances and friendships, it raised the bar for love in fantasy and all these relationships make the plot even more heart-wrenching, as they change the war and are changed by it.<br/><br/>at the end, i don’t have enough words to properly describe how much i love the oleander sword. i can’t recommend the burning kingdom enough, one of my favorite series!!",,,1,0,False,Descrição não disponível (API 404),"read-2022, favorites","read-2022, favorites|read-2022, favorites"
41219208,"A Cidade de Bronze (Trilogia de Daevabad, #1)",S.A. Chakraborty,"Chakraborty, S.A.",Mariana Kohnert,8592795429.0,9788592795429.0,4,Morro Branco,Hardcover,608.0,2018.0,2017.0,2022/07/29,2020/12/10,read-2022,read-2022 (#49),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
561456,"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,,,5,Puffin Books,Kindle Edition,352.0,2007.0,2007.0,2016/01/01,2020/05/20,,,read,,,,2,0,False,Descrição não disponível (API 404),,|
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,786856866.0,9780786856862.0,4,Hyperion Books,Hardcover,279.0,2006.0,2006.0,2016/01/01,2020/05/20,,,read,,,,2,0,False,"The second book in the bestselling Percy Jackson and the Olympians series - now as a graphic novel! Discover the story behind the Disney+ series. You can't tell by looking at me that my dad is Poseidon, God of the Sea. It's not easy being a half-blood these days. Even a simple game of dodgeball becomes a death match against an ugly gang of cannibal giants - and that was only the beginning. Now Camp Half-Blood is under attack, and unless I can get my hands on the Golden Fleece, the whole camp will be invaded by monsters. Big ones . . . Return to the World of Percy Jackson in the best-selling, brand-new adventure featuring the original hero in Percy Jackson and the Olympians: Wrath of the Triple Goddess – out now in paperback! And don't miss the latest instalment in the Nico Di Angelo Adventures, The Court of the Dead, out now!",Juvenile Fiction,|Juvenile Fiction
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,786838655.0,9780786838653.0,4,Disney Hyperion Books,Paperback,377.0,2006.0,2005.0,2016/01/12,2020/05/20,,,read,,,,2,0,False,"Percy Jackson and the Lightning Thief is the first bestselling book in Rick Riordan's phenomenally successful Percy Jackson series. Half boy. Half God. ALL Hero. Look, I didn't want to be a half-blood. I never asked to be the son of a Greek God. I was just a normal kid, going to school, playing basketball, skateboarding. The usual. Until I accidentally vaporized my maths teacher. Now I spend my time battling monsters and generally trying to stay alive. This is the one where Zeus, God of the Sky, thinks I've stolen his lightning bolt - and making Zeus angry is a very bad idea. ----- Rick Riordan has now sold an incredible 55 million copies of his books worldwide 'It's Buffy meets Artemis Fowl. Thumbs up' Sunday Times ----- Books by Rick Riordan: The Percy Jackson series: Percy Jackson and the Lightning Thief Percy Jackson and the Sea of Monsters Percy Jackson and the Titan's Curse Percy Jackson and the Battle of the Labyrinth Percy Jackson and the Last Olympian Percy Jackson: The Demigod Files The Heroes of Olympus series: The Lost Hero The Son Of Neptune The Mark of Athena The Heroes of Olympus: The Demigod Files The Kane Chronicles series: The Red Pyramid The Throne of Fire The Serpent's Shadow The Magnus Chase series: Magnus Chase and the Sword of Summer Magnus Chase and the Hammer of Thor Magnus Chase and the Ship of the Dead The Trials of Apollo series: The Dark Prophecy The Hidden Oracle The Burning Maze",Adventure stories,|Adventure stories
58034464,"Nós somos a cidade (Grandes Cidades, #1)",N.K. Jemisin,"Jemisin, N.K.",Helen Pandolfi,8556511198.0,9788556511195.0,5,Suma,Paperback,334.0,2021.0,2020.0,2021/10/04,2020/10/27,"read-2021, favorites","read-2021 (#111), favorites (#6)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, favorites","read-2021, favorites|read-2021, favorites"
50027029,"You Deserve Each Other (You Deserve Each Other, #1)",Sarah Hogle,"Hogle, Sarah",,,,4,G.P. Putnam's Sons,Kindle Edition,368.0,2020.0,2020.0,2022/04/20,2022/01/24,"romance, read-2022","romance (#34), read-2022 (#46)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2022","romance, read-2022|romance, read-2022"
56978042,Icebreaker,A.L. Graziadei,"Graziadei, A.L.",,1250777119.0,9781250777119.0,4,Godwin Books,Hardcover,320.0,2022.0,2022.0,2022/04/18,2022/04/15,"read-2022, romance","read-2022 (#45), romance (#44)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2022, romance","read-2022, romance|read-2022, romance"
56235566,아기가 생겼어요 2,NOT A BOOK,"BOOK, NOT A",,,,4,Tapas ,Web Comic,1080.0,2020.0,,2022/04/17,2022/04/17,"mangas, read-2022","mangas (#111), read-2022 (#44)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
53457092,"Six Crimson Cranes (Six Crimson Cranes, #1)",Elizabeth Lim,"Lim, Elizabeth",,593300939.0,9780593300930.0,4,Knopf,ebook,454.0,2021.0,2021.0,2022/04/16,2020/10/31,read-2022,read-2022 (#42),read,"i’m literally losing my mind! this book is so insanely good, every time i picked it up i couldn’t stop until i had read at least 100 more pages!!<br/><br/>i love shiori and watching her grow as a person throughout the book was so beautiful, it made me like her even more! the plot was very intriguing and surprising to me. the romances were so cute, i can’t wait to see more of it in book two!!",,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
55711519,"Haikyu!!, Vol. 45",Haruichi Furudate,"Furudate, Haruichi",,197472364.0,9781974723645.0,5,VIZ Media LLC,Paperback,224.0,2021.0,2020.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#120), mangas (#20)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
55711499,"Haikyu!!, Vol. 44",Haruichi Furudate,"Furudate, Haruichi",,197472283.0,9781974722839.0,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#119), mangas (#19)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
49438663,"Nick and Charlie (Solitaire, #1.5)",Alice Oseman,"Oseman, Alice",,8389667.0,9780008389666.0,5,Harper Collins Children’s Books,Paperback,159.0,2020.0,2015.0,2020/02/01,2020/02/04,read-2020,read-2020 (#52),read,,,,3,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
54303333,"Haikyu!!, Vol. 43",Haruichi Furudate,"Furudate, Haruichi",,1974720985.0,9781974720989.0,5,VIZ Media LLC,Paperback,216.0,2021.0,2020.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#118), mangas (#18)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
36223860,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,"Wells, Martha",,,,4,Tor.com,Hardcover,158.0,2018.0,2018.0,2022/04/12,2022/04/10,read-2022,read-2022 (#41),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,,,4,Tor.com,ebook,144.0,2017.0,2017.0,2022/04/10,2022/04/07,read-2022,read-2022 (#40),read,"all systems red really made my heart hurt, who knew a robot going through the mortifying ordeal of being known would knock me down?? not me.",,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
51574372,"Heartstopper: Volume Four (Heartstopper, #4)",Alice Oseman,"Oseman, Alice",,144495279.0,9781444952797.0,5,HACHETTE INTL,Paperback,384.0,2021.0,2021.0,2020/11/11,2020/01/09,"read-2020, comics","read-2020 (#20), comics (#30)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, comics","read-2020, comics|read-2020, comics"
43449920,"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,"Oseman, Alice",,,,5,Hodder Children's Books,Paperback,384.0,2020.0,2020.0,2019/02/01,2019/12/31,comics,comics (#29),read,,,,2,0,False,Descrição não disponível (API 404),comics,comics|comics
43307358,"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,"Oseman, Alice",,1444951408.0,9781444951400.0,5,Hodder Children's Books,Paperback,320.0,2019.0,2019.0,2018/09/01,2019/12/31,comics,comics (#28),read,,,,2,0,False,Descrição não disponível (API 404),comics,comics|comics
