Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
121376298,Skybriar,Talia Hibbert,"Hibbert, Talia",,"=""""","=""9780349431772""",0,Piatkus,Kindle Edition,,2027,,,2022/10/26,"to-read, romance, coming-2026","to-read (#56), romance (#52), coming-2026 (#3)",to-read,,,,0,0
156714412,I Could Give You the Moon,Ann Liang,"Liang, Ann",,"=""""","=""""",0,HarperTeen,,384,2026,2026,,2025/03/28,"to-read, romance, coming-2026","to-read (#138), romance (#87), coming-2026 (#2)",to-read,,,,0,0
31109202,Gilgamesh: A Verse Narrative,Herbert Mason,"Mason, Herbert",,"=""0395110785""","=""9780395110782""",0,Houghton Mifflin,Hardcover,104,1970,-1800,,2024/11/20,to-read,to-read (#129),to-read,,,,0,0
60811826,I Who Have Never Known Men,Jacqueline Harpman,"Harpman, Jacqueline","Ros Schwartz, Sophie Mackintosh","=""1945492600""","=""9781945492600""",4,Transit Books,Paperback,173,2022,1995,2025/01/26,2025/01/26,read-2025,read-2025 (#3),read,"once when i was a child i was running down a corridor and fell face down, all the air vanished from my body and i had to stay still for a couple of minutes until i could breathe again. i who have never know men feels like that experience. <br/><br/>the book is very direct and sometimes even a bit funny in its absurdity, but also quietly sad. it’s weirdly hopeful, despite the fact that all hope is lost! it’s unlike anything i can remember reading before and i really loved it.",,,1,0
39325105,"Harrow the Ninth (The Locked Tomb, #2)",Tamsyn Muir,"Muir, Tamsyn",,"=""1250313228""","=""9781250313225""",5,Tor.com,Hardcover,512,2020,2020,2023/06/15,2023/05/26,read-2023,read-2023 (#13),read,,,,2,0
75593500,"These Burning Stars (The Kindom Trilogy, #1)",Bethany Jacobs,"Jacobs, Bethany",,"=""0316463329""","=""9780316463324""",0,Orbit,Paperback,464,2023,2023,,2025/11/11,to-read,to-read (#158),to-read,,,,0,0
42036538,"Gideon the Ninth (The Locked Tomb, #1)",Tamsyn Muir,"Muir, Tamsyn",,"=""1250313198""","=""9781250313195""",5,Tor,Hardcover,448,2019,2019,2023/05/26,2022/01/30,"read-2023, favorites","read-2023 (#12), favorites (#8)",read,,,,2,0
242387852,SAKAMOTO DAYS 24,Yuto Suzuki,"Suzuki, Yuto",鈴木祐斗,"=""4088846923""","=""9784088846927""",4,集英社,Paperback,184,2025,2025,2025/10/14,2025/10/14,"mangas, read-2025","mangas (#150), read-2025 (#44)",read,,,,1,0
239941434,SAKAMOTO DAYS 23,Yuto Suzuki,"Suzuki, Yuto",鈴木祐斗,"=""4088846087""","=""9784088846088""",4,集英社,Paperback,184,2025,2025,2025/10/14,2025/10/12,"mangas, read-2025","mangas (#149), read-2025 (#43)",read,,,,1,0
232522344,SAKAMOTO DAYS 22,Yuto Suzuki,"Suzuki, Yuto",鈴木祐斗,"=""4088845544""","=""9784088845548""",4,集英社,Paperback,192,2025,2025,2025/10/12,2025/10/12,"mangas, read-2025","mangas (#148), read-2025 (#42)",read,,,,1,0
235992115,"Sakamoto Days, Vol. 21",Yuto Suzuki,"Suzuki, Yuto",,"=""1974762319""","=""9781974762316""",4,VIZ Media LLC,Paperback,200,2026,2025,2025/10/12,2025/10/12,"mangas, read-2025","mangas (#147), read-2025 (#41)",read,,,,1,0
235992189,"Sakamoto Days, Vol. 20",Yuto Suzuki,"Suzuki, Yuto",,"=""1974762300""","=""9781974762309""",4,VIZ Media LLC,Paperback,200,2026,2025,2025/10/12,2025/10/12,"mangas, read-2025","mangas (#146), read-2025 (#40)",read,,,,1,0
224004536,"Sakamoto Days, Vol. 19",Yuto Suzuki,"Suzuki, Yuto",,"=""1974759008""","=""9781974759002""",4,VIZ Media LLC,Paperback,192,2025,2024,2025/10/12,2025/10/12,"mangas, read-2025","mangas (#145), read-2025 (#39)",read,,,,1,0
220161050,"Sakamoto Days, Vol. 18",Yuto Suzuki,"Suzuki, Yuto",,"=""1974755940""","=""9781974755943""",4,VIZ Media LLC,Paperback,200,2025,2024,2025/10/12,2025/10/12,"mangas, read-2025","mangas (#144), read-2025 (#38)",read,,,,1,0
220161117,"Sakamoto Days, Vol. 17",Yuto Suzuki,"Suzuki, Yuto",,"=""1974755878""","=""9781974755875""",4,VIZ Media LLC,Paperback,184,2025,2024,2025/10/12,2025/10/12,"mangas, read-2025","mangas (#143), read-2025 (#37)",read,,,,1,0
214151474,"Sakamoto Days, Vol. 16",Yuto Suzuki,"Suzuki, Yuto",,"=""1974752763""","=""9781974752768""",4,VIZ Media LLC,Paperback,192,2025,2024,2025/10/12,2025/10/11,"mangas, read-2025","mangas (#142), read-2025 (#36)",read,,,,1,0
214151605,"Sakamoto Days, Vol. 15",Yuto Suzuki,"Suzuki, Yuto",,"=""1974751694""","=""9781974751693""",4,VIZ Media LLC,Paperback,192,2025,2024,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#141), read-2025 (#35)",read,,,,1,0
207297944,"Sakamoto Days, Vol. 14",Yuto Suzuki,"Suzuki, Yuto",,"=""1974749789""","=""9781974749782""",4,VIZ Media LLC,Paperback,192,2024,2023,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#140), read-2025 (#34)",read,,,,1,0
207297606,"Sakamoto Days, Vol. 13",Yuto Suzuki,"Suzuki, Yuto",,"=""197474888X""","=""9781974748884""",4,VIZ Media LLC,Paperback,192,2024,2023,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#139), read-2025 (#33)",read,,,,1,0
199798764,"Sakamoto Days, Vol. 12",Yuto Suzuki,"Suzuki, Yuto",,"=""1974745899""","=""9781974745890""",4,VIZ Media LLC,Paperback,192,2024,2023,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#138), read-2025 (#32)",read,,,,1,0
176443812,"Sakamoto Days, Vol. 11",Yuto Suzuki,"Suzuki, Yuto",,"=""1974743667""","=""9781974743667""",4,VIZ Media LLC,Paperback,200,2024,2023,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#137), read-2025 (#31)",read,,,,1,0
101159508,"Sakamoto Days, Vol. 10",Yuto Suzuki,"Suzuki, Yuto",,"=""1974741133""","=""9781974741137""",4,VIZ Media LLC,Paperback,200,2023,2023,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#136), read-2025 (#30)",read,,,,1,0
62919725,"Sakamoto Days, Vol. 9",Yuto Suzuki,"Suzuki, Yuto",,"=""1974738965""","=""9781974738960""",3,VIZ Media LLC,Paperback,200,2023,2022,2025/10/11,2025/10/11,"mangas, read-2025","mangas (#135), read-2025 (#29)",read,,,,1,0
6480781,Open,Andre Agassi,"Agassi, Andre",J.R. Moehringer,"=""0307268195""","=""9780307268198""",0,Knopf,Hardcover,388,2009,2009,,2025/10/06,"to-read, nonfiction","to-read (#157), nonfiction (#14)",to-read,,,,0,0
228221108,"The Court of the Dead (The Nico di Angelo Adventures, #2)",Rick Riordan,"Riordan, Rick",Mark Oshiro,"=""136810911X""","=""9781368109116""",3,Disney Hyperion,Hardcover,448,2025,2025,2025/10/01,2025/09/24,read-2025,read-2025 (#28),read,,,,1,0
181346634,There's Always This Year: On Basketball and Ascension,Hanif Abdurraqib,"Abdurraqib, Hanif",,"=""0593448790""","=""9780593448793""",0,Random House,Hardcover,334,2024,2024,,2025/09/25,"to-read, nonfiction","to-read (#156), nonfiction (#13)",to-read,,,,0,0
207567782,Feast While You Can,Mikaella  Clements,"Clements, Mikaella",Onjuli Datta,"=""153874225X""","=""9781538742259""",0,Grand Central Publishing,Hardcover,304,2024,2024,,2025/09/20,to-read,to-read (#155),to-read,,,,0,0
220161062,Changeover: A Young Rivalry and a New Era of Men's Tennis,Giri Nathan,"Nathan, Giri",,"=""1668076241""","=""9781668076248""",4,Gallery Books,Hardcover,272,2025,,2025/09/06,2025/08/30,"nonfiction, read-2025","nonfiction (#12), read-2025 (#27)",read,,,,1,0
231677821,Better in Black,Cassandra Clare,"Clare, Cassandra",,"=""1529532663""","=""9781529532661""",3,Walker Books,Hardcover,448,2025,2025,2025/08/27,2025/08/27,read-2025,read-2025 (#26),read,some stories are good but most are kind of unremarkable. much more plot-important than i thought! made me very excited for the wicked powers!!,,,1,0
22929563,"The Watchmaker of Filigree Street (The Watchmaker of Filigree Street, #1)",Natasha Pulley,"Pulley, Natasha",,"=""1620408333""","=""9781620408339""",0,Bloomsbury USA,Hardcover,318,2015,2015,,2025/08/25,to-read,to-read (#154),to-read,,,,0,0
210365385,The Resurrectionist,A. Rae Dunlap,"Dunlap, A. Rae",,"=""1496750349""","=""9781496750341""",0,Kensington,Hardcover,336,2024,2024,,2025/08/17,"to-read, romance","to-read (#153), romance (#93)",to-read,,,,0,0
52190991,"Any Way the Wind Blows (Simon Snow, #3)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250254337""","=""9781250254337""",4,Wednesday Books,Hardcover,579,2021,2021,2021/07/14,2021/07/06,read-2021,read-2021 (#80),read,,,,3,0
217163697,My Friends,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""1982112824""","=""9781982112820""",0,Atria Books,Hardcover,436,2025,2025,,2025/08/05,to-read,to-read (#152),to-read,,,,0,0
131305,Fermat's Last Theorem,Simon Singh,"Singh, Simon",,"=""1841157910""","=""9781841157917""",0,Fourth Estate,Paperback,340,2005,1997,,2025/08/05,to-read,to-read (#151),to-read,,,,0,0
44017627,"Wayward Son (Simon Snow, #2)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250146070""","=""9781250146076""",4,Wednesday Books,Hardcover,356,2019,2019,2021/07/14,2021/07/06,read-2021,read-2021 (#79),read,,,,3,0
52380731,"Kim Jiyoung, Born 1982",Cho Nam-Joo,"Nam-Joo, Cho",Jamie Chang,"=""1487006993""","=""9781487006990""",4,Anansi International,Paperback,163,2020,2016,2025/08/01,2022/03/05,read-2025,read-2025 (#25),read,"so depressing, the horrors of women’s lives are so easily swept under the rug. this story pulls the rug back and shows the ugly parts of it, the injustice and how normalized all of it is, and even the most well meaning people are affected by a sick and misogynistic society. this book made me feel so much for kim jiyoung, she’s been through so much and it’s saddening how she’s just one of many.",,,1,0
32768522,"Carry On (Simon Snow, #1)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250135028""","=""9781250135025""",4,Wednesday Books,Paperback,528,2017,2015,2017/11/10,2018/11/22,,,read,,,,4,0
226850464,The Everlasting,Alix E. Harrow,"Harrow, Alix E.",,"=""1250799104""","=""9781250799104""",0,Tor Books,Kindle Edition,309,2025,2025,,2025/02/04,to-read,to-read (#136),to-read,,,,0,0
219824402,"Sorcery and Small Magics (The Wildersongs Trilogy, #1)",Maiga Doocy,"Doocy, Maiga",Ciaran Saward,"=""""","=""""",4,Orbit,Audible Audio,12,2024,2024,2025/07/13,2025/07/04,read-2025,read-2025 (#24),read,"i loved this audiobook, the narrator did an outstanding job and brought so much to the experience, i listened to it for hours at work and while crocheting.<br/>the story is the definition of a cozy fantasy, while keeping you emotionally invested in the characters and the plot! it's no easy feat, this book feels like a warm blanket and at the same time breaks your heart. the world building is great and i love the characters so much, i can't wait to read more of their stories and see where maiga doocy takes the threads left by the first book. this was so fun!",,,1,0
234862621,Behind Five Willows,June Hur,"Hur, June",,"=""1035434431""","=""9781035434435""",0,Wildfire,Hardcover,352,2026,2026,,2024/06/04,"to-read, coming-2026","to-read (#116), coming-2026 (#1)",to-read,,,,0,0
18054210,"Morte na Mesopotâmia (Hercule Poirot, #14)",Agatha Christie,"Christie, Agatha",Henrique Guerra,"=""8525421618""","=""9788525421616""",0,L&PM Editores,Paperback,272,2011,1936,,2025/07/11,to-read,to-read (#150),to-read,,,,0,0
63897910,"아기가 생겼어요 1 (Positively Yours, Vol. 1)",Jung  Lee,"Lee, Jung",Kangki,"=""""","=""9791127507886""",4,재담북스,Paperback,224,2022,2022,2022/04/17,2025/07/05,"mangas, read-2022","mangas (#110), read-2022 (#43)",read,"THIS WAS SO CUTE!! i loved the art and the main couple is so sweet, doo-joon is giving that boy obsessed trope and i’m so here for it.<br/><br/>this is perfect for binge reading, i had so much fun with the main characters but the side characters are also really entertaining and interesting.",,,1,0
227876211,"Betrothed to the Emperor (Emperor's Assassin, #1)",Kai Butler,"Butler, Kai",,"=""""","=""""",0,,Kindle Edition,292,2025,2025,,2025/07/11,to-read,to-read (#149),to-read,,,,0,0
30556159,Sherlock Holmes: Volume 1,Arthur Conan Doyle,"Doyle, Arthur Conan","Branca de Villa-Flor, Edna Jansen de Mello, Louisa Ibañez","=""8520924115""","=""9788520924112""",0,HarperCollins Brasil,Kindle Edition,572,2015,,,2025/03/21,"read-2025, to-read","read-2025 (#8), to-read (#148)",to-read,,,,1,0
57390604,As Long as the Lemon Trees Grow,Zoulfa Katouh,"Katouh, Zoulfa",,"=""0316351377""","=""9780316351379""",0,"Little, Brown Books for Young Readers",Hardcover,417,2022,2022,,2025/04/24,"read-2025, to-read","read-2025 (#17), to-read (#147)",to-read,,,,1,0
54860475,"A Peculiar Combination (Electra McDonnell, #1)",Ashley Weaver,"Weaver, Ashley",,"=""1250780489""","=""9781250780485""",0,Minotaur Books,Hardcover,296,2021,2021,,2025/07/08,to-read,to-read (#146),to-read,,,,0,0
50702014,"Paladin's Grace (The Saint of Steel, #1)",T. Kingfisher,"Kingfisher, T.",,"=""""","=""""",0,Red Wombat Studio,Kindle Edition,366,2020,2020,,2025/06/04,to-read,to-read (#145),to-read,,,,0,0
223469504,All of Us Murderers,K.J. Charles,"Charles, K.J.",,"=""1464227535""","=""9781464227530""",0,Poisoned Pen Press,Kindle Edition,352,2025,2025,,2024/09/20,"to-read, romance","to-read (#122), romance (#82)",to-read,,,,0,0
222476094,All of Us Murderers,K.J. Charles,"Charles, K.J.",,"=""1464227527""","=""9781464227523""",0,Poisoned Pen Press,Paperback,333,2025,2025,,2025/05/30,"to-read, romance","to-read (#144), romance (#92)",to-read,,,,0,0
229093104,Copper Script,K.J. Charles,"Charles, K.J.",,"=""1912688247""","=""9781912688241""",3,KJC Books,ebook,255,2025,2025,2025/05/30,2025/05/03,"romance, read-2025","romance (#91), read-2025 (#23)",read,,,,1,0
231678067,"Careful of Books (Seasons of Shadowhunters, #3)",Cassandra Clare,"Clare, Cassandra",Cassandra Jean,"=""""","=""""",3,,Hardcover,378,2025,2025,2025/05/19,2025/05/19,read-2025,read-2025 (#22),read,,,,1,0
58291422,"The Old Guard: Tales Through Time, Book One",Greg Rucka,"Rucka, Greg","Vita Ayala, Brian Michael Bendis, Kelly Sue DeConnick, Leandro Fernández, Valentine De Landro, Justin  Greenwood, Rafael Albuquerque, Mike Henderson, Jason Aaron","=""1534320059""","=""9781534320055""",3,Image Comics,Paperback,184,2021,2021,2025/05/15,2025/05/15,"comics, read-2025","comics (#93), read-2025 (#21)",read,,,,1,0
45009929,"The Old Guard, vol. 2: Force Multiplied",Greg Rucka,"Rucka, Greg",Leandro Fernández,"=""153431377X""","=""9781534313774""",4,Image Comics,Paperback,128,2020,2020,2025/05/15,2025/05/15,"comics, read-2025","comics (#92), read-2025 (#20)",read,,,,1,0
33153548,"The Old Guard, vol. 1: Opening Fire",Greg Rucka,"Rucka, Greg",Leandro Fernández,"=""""","=""""",4,Image Comics,Kindle Edition,169,2017,2017,2025/05/15,2025/05/15,"comics, read-2025","comics (#91), read-2025 (#19)",read,,,,1,0
39971990,FantasticLand,Mike Bockoven,"Bockoven, Mike",,"=""151073788X""","=""9781510737884""",0,Skyhorse Publishing,Paperback,284,2018,2016,,2025/05/14,to-read,to-read (#143),to-read,,,,0,0
42434197,残次品 [Can Ci Pin],Priest,"Priest, Priest",,"=""""","=""""",0,晋江文学城,Unknown Binding,1599,2017,,,2022/01/06,"to-read, cnovels","to-read (#39), cnovels (#10)",to-read,,,,0,0
90588000,The Earth is Online ฝ่าวิกฤตพิชิตหอคอยดำ เล่ม 1,Mo Chen Huan,"Huan, Mo Chen","莫晨歡, มั่วเฉินฮวน, mudanshan, 7A","=""6165601251""","=""9786165601252""",0,Sense Book,Paperback,336,2022,,,2022/11/15,"to-read, cnovels","to-read (#60), cnovels (#12)",to-read,,,,0,0
75505273,"A Nobleman's Guide to Seducing a Scoundrel (The Doomsday Books, #2)",K.J. Charles,"Charles, K.J.",,"=""1728255902""","=""9781728255903""",4,Sourcebooks Casablanca,Kindle Edition,336,2023,2023,2023/09/21,2023/03/14,"romance, read-2023","romance (#59), read-2023 (#34)",read,,,,3,0
57102663,"The Secret Lives of Country Gentlemen (The Doomsday Books, #1)",K.J. Charles,"Charles, K.J.",,"=""1728255856""","=""9781728255859""",4,Sourcebooks,Paperback,331,2023,2023,2023/03/15,2022/12/08,"romance, read-2023","romance (#55), read-2023 (#6)",read,very cute! <3,,,3,0
60900281,Giant-Size X-Men: Thunderbird #1,Nyla Rose,"Rose, Nyla","Steve Orlando, Ken Lashley, David J. Cutler","=""""","=""""",3,Marvel,Kindle Edition,34,2022,,2025/04/24,2025/04/24,"comics, read-2025","comics (#90), read-2025 (#16)",read,,,,1,0
62991463,"The Six Deaths of the Saint (Into Shadow, #3)",Alix E. Harrow,"Harrow, Alix E.",,"=""166250957X""","=""9781662509575""",4,Amazon Original Stories,Kindle Edition,31,2022,2022,2025/04/17,2025/02/04,read-2025,read-2025 (#15),read,,,,1,0
223368554,"My Dear Detective: Mitsuko’s Case Files, Vol. 6",Natsumi Ito,"Ito, Natsumi",Samuel Messner,"=""1960186191""","=""9781960186195""",5,Omoi,Kindle Edition,,2025,,2024/04/01,2025/04/14,"mangas, read-2024","mangas (#134), read-2024 (#63)",read,,,,1,0
324938,"Fantastic Four, Vol. 3: Authoritative Action",Mark Waid,"Waid, Mark",Howard Porter,"=""0785111980""","=""9780785111986""",0,Marvel Enterprises,Paperback,144,2004,2004,,2025/04/10,"comics, read-2025, to-read","comics (#89), read-2025 (#14), to-read (#142)",to-read,,,,1,0
124932739,I Hope This Doesn't Find You,Ann Liang,"Liang, Ann",,"=""1338827154""","=""9781338827156""",4,Scholastic Press,Hardcover,320,2024,2024,2025/04/13,2025/03/28,"romance, read-2025","romance (#88), read-2025 (#11)",read,,,,1,0
222377141,The Maiden and Her Monster,Maddie Martinez,"Martinez, Maddie",,"=""1250367751""","=""9781250367754""",0,Tor Books,Hardcover,352,2025,2025,,2025/04/11,to-read,to-read (#141),to-read,,,,0,0
222376977,When They Burned the Butterfly,Wen-yi Lee,"Lee, Wen-yi",,"=""1250369452""","=""9781250369451""",0,Tor Books,Hardcover,480,2025,2025,,2025/04/11,to-read,to-read (#140),to-read,,,,0,0
2034295,"Fantastic Four, Vol. 2: Unthinkable",Mark Waid,"Waid, Mark","Mike Wieringo, Casey Jones","=""0785111115""","=""9780785111115""",0,Marvel Enterprises,Paperback,162,2003,2003,2025/04/10,2025/04/10,"comics, read-2025","comics (#88), read-2025 (#13)",read,,,,1,0
324900,"Fantastic Four, Vol. 1: Imaginauts",Mark Waid,"Waid, Mark","Mike Wieringo, Mark Buckingham","=""0785110631""","=""9780785110637""",4,Marvel Enterprises,Paperback,192,2003,2003,2025/04/10,2025/04/10,"comics, read-2025","comics (#87), read-2025 (#12)",read,"very fun start, it has a good balance of action and emotional moments! their adventures are great and so is the character work, especially for reed and johnny, i’d like to see sue shine more, but i don’t think i’ll hold out hope for that. still, enjoyed this very much and i’m very excited to read the rest of mark waid’s run!",,,1,0
60759266,This Time It's Real,Ann Liang,"Liang, Ann",,"=""1338827111""","=""9781338827118""",4,Scholastic Press,Hardcover,352,2023,2023,2025/03/28,2023/04/26,"read-2025, romance","read-2025 (#10), romance (#90)",read,,,,1,0
